Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
20190701,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Enplaned,Other,International,A,2346
20190701,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Deplaned,Other,International,G,3423
20190701,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,14906
20190701,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,14320
20190701,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,International,A,4691
20190701,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,International,A,4187
20190701,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,315
20190701,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,1441
20190701,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,1088
20190701,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,3332
20190701,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,343
20190701,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,842
20190701,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,1197
20190701,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,1475
20190701,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,2797
20190701,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,International,A,7841
20190701,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,International,A,7851
20190701,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,18800
20190701,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,18105
20190701,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,16259
20190701,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,16680
20190701,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Deplaned,Other,International,A,5624
20190701,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Enplaned,Other,International,A,3589
20190701,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Thru / Transit,Other,International,A,380
20190701,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,15759
20190701,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,16639
20190701,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,6846
20190701,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,6014
20190701,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Deplaned,Other,International,A,4579
20190701,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Enplaned,Other,International,A,3719
20190701,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7273
20190701,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5954
20190701,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,10781
20190701,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,9719
20190701,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,43383
20190701,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,42044
20190701,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,906
20190701,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,905
20190701,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,Terminal 1,B,18508
20190701,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,Terminal 1,B,18864
20190701,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,18215
20190701,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,14634
20190701,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,16243
20190701,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,15089
20190701,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,24255
20190701,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,21156
20190701,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Deplaned,Other,International,A,7138
20190701,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Enplaned,Other,International,A,6861
20190701,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,18436
20190701,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,15298
20190701,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,13576
20190701,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,13534
20190701,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,7517
20190701,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,7037
20190701,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,16925
20190701,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15839
20190701,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,21603
20190701,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,21310
20190701,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,164540
20190701,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,164144
20190701,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,300
20190701,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,261
20190701,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,154803
20190701,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,153831
20190701,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,70
20190701,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,22488
20190701,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,14325
20190701,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,9591
20190701,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,8428
20190701,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,7982
20190701,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,8218
20190701,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Other,International,G,6150
20190701,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Other,International,G,4728
20190701,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Deplaned,Other,International,G,3860
20190701,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Enplaned,Other,International,G,3659
20190701,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,10295
20190701,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,9796
20190701,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,6353
20190701,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,9714
20190701,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,330683
20190701,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,322605
20190701,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,46
20190701,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,551488
20190701,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,539061
20190701,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,381
20190701,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,100121
20190701,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,85702
20190701,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,219
20190701,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,13368
20190701,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,12131
20190701,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,Terminal 3,E,360
20190701,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,Terminal 3,F,669
20190701,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,694
20190701,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,473
20190701,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,19354
20190701,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,12953
20190701,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,18135
20190701,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,23329
20190701,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,66961
20190701,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,52327
20190701,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,5587
20190701,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,33565
20190701,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,3260
20190701,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,7532
20190701,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,21851
20190701,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,10165
20190701,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,7586
20190701,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,14293
20190701,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,11944
20190701,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,15337
20190701,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,14161
20190701,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,4378
20190701,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,4011
20190801,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Deplaned,Other,International,A,6070
20190801,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Enplaned,Other,International,A,5456
20190801,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,8721
20190801,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,8290
20190801,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,17380
20190801,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,14905
20190801,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,53792
20190801,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,54953
20190801,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,13358
20190801,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,12088
20190801,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,24009
20190801,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,24513
20190801,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,8817
20190801,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,7837
20190801,Air Italy S.P.A,IG,Air Italy S.P.A,IG,International,Europe,Deplaned,Other,International,A,3704
20190801,Air Italy S.P.A,IG,Air Italy S.P.A,IG,International,Europe,Enplaned,Other,International,A,3251
20190801,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,6689
20190801,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5998
20190801,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,3819
20190801,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,3066
20190801,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,267800
20190801,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,266144
20190801,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,9373
20190801,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,9043
20190801,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7578
20190801,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7081
20190801,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,46657
20190801,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,49165
20190801,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,121149
20190801,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,136628
20190801,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8957
20190801,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7220
20190801,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,20368
20190801,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,21647
20190801,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,7408
20190801,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,6951
20190801,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,25166
20190801,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,17293
20190801,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10184
20190801,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9221
20190801,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,11733
20190801,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,9947
20190801,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,11097
20190801,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,10502
20190801,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,9947
20190801,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,9517
20190801,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,1239
20190801,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,1020
20190801,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,233499
20190801,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,236522
20190801,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Thru / Transit,Other,Terminal 1,C,194
20190801,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,29304
20190801,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,24778
20190801,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Enplaned,Other,International,A,2818
20190801,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Deplaned,Other,International,G,2899
20190801,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,14607
20190801,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,13822
20190801,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,International,A,4637
20190801,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,International,A,4037
20190801,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,669
20190801,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,1316
20190801,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,532
20190801,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,2865
20190801,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,773
20190801,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,1964
20190801,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,647
20190801,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,1499
20190801,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,1700
20190801,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,International,A,26462
20190801,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,International,A,27063
20190801,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,15982
20190801,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,15378
20190801,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Deplaned,Other,International,A,5172
20190801,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Enplaned,Other,International,A,4501
20190801,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Thru / Transit,Other,International,A,532
20190801,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,15534
20190801,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,15964
20190801,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,6989
20190801,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,6149
20190801,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Deplaned,Other,International,A,3576
20190801,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Enplaned,Other,International,A,3825
20190801,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6003
20190801,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,7221
20190801,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,10644
20190801,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,10409
20190801,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,2454
20190801,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,Terminal 1,B,61030
20190801,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,Terminal 1,B,63203
20190801,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,16801
20190801,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,16634
20190801,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,16008
20190801,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,13606
20190801,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,23647
20190801,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,21441
20190801,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Deplaned,Other,International,A,7034
20190801,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Enplaned,Other,International,A,6625
20190801,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,16773
20190801,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9410
20190801,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,13535
20190801,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,11330
20190801,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,7359
20190801,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6250
20190801,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,16514
20190801,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14653
20190801,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,20550
20190801,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,21783
20190801,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,156688
20190801,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,157120
20190801,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,217
20190801,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,215
20190801,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,149964
20190801,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,151760
20190801,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,455
20190801,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,17959
20190801,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,17557
20190801,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,10030
20190801,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,9743
20190801,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,7908
20190801,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,6640
20190801,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Other,International,G,7735
20190801,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Other,International,G,4802
20190801,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Deplaned,Other,International,G,4031
20190801,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Enplaned,Other,International,G,3898
20190801,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,10531
20190801,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,9997
20190801,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,6787
20190801,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,8568
20190801,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,335620
20190801,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,341150
20190801,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,88
20190801,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,613077
20190801,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,606402
20190801,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,146
20190801,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,99811
20190801,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,87652
20190801,United Airlines,UA,United Airlines,UA,International,Asia,Thru / Transit,Other,International,G,331
20190801,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,13796
20190801,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,12694
20190801,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,505
20190801,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,397
20190801,United Airlines,UA,United Airlines,UA,International,Canada,Thru / Transit,Other,International,G,46
20190801,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,18805
20190801,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,13601
20190801,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,19654
20190801,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,24798
20190801,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,64041
20190801,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,61371
20190801,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,999
20190801,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,26314
20190801,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,3488
20190801,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,4754
20190801,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,15034
20190801,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,9575
20190801,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,8883
20190801,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,13045
20190801,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,12626
20190801,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,14271
20190801,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,13241
20190801,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,4663
20190801,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,5077
